latitude,longitude,altitude,geometry,@osmId,@snapshotTimestamp,leisure
52.5154924,13.4942031,,Point,node/5420255665,2019-01-01T00:00:00Z,playground
52.5156529,13.4943192,,Point,node/5420255666,2019-01-01T00:00:00Z,picnic_table
52.5092489,13.4866669,,Point,node/5420301605,2019-01-01T00:00:00Z,pitch
52.5236317,13.4526261,,Point,node/5449038032,2019-01-01T00:00:00Z,playground
52.4902712,13.5254471,,Point,node/5454087759,2019-01-01T00:00:00Z,playground
52.4888901,13.5191164,,Point,node/5454113791,2019-01-01T00:00:00Z,pitch
52.4894414,13.5172627,,Point,node/5454119974,2019-01-01T00:00:00Z,pitch
52.4898424,13.5253463,,Point,node/5454990101,2019-01-01T00:00:00Z,playground
52.5195285,13.4589987,,Point,node/5469165954,2019-01-01T00:00:00Z,picnic_table
52.5199457,13.4599367,,Point,node/5469165961,2019-01-01T00:00:00Z,picnic_table
52.519865,13.4586905,,Point,node/5469165976,2019-01-01T00:00:00Z,picnic_table
52.5198022,13.4840132,,Point,node/5469267470,2019-01-01T00:00:00Z,playground
52.5197901,13.4833707,,Point,node/5469267473,2019-01-01T00:00:00Z,playground
52.4950377,13.5003486,,Point,node/5483509112,2019-01-01T00:00:00Z,pitch
52.4950222,13.5003164,,Point,node/5483509113,2019-01-01T00:00:00Z,pitch
52.4723889,13.4485799,,Point,node/5514235555,2019-01-01T00:00:00Z,pitch
52.4987851,13.4633609,,Point,node/5514235565,2019-01-01T00:00:00Z,playground
52.4991554,13.4501947,,Point,node/5549464434,2019-01-01T00:00:00Z,picnic_table
52.5084494,13.4825812,,Point,node/5598717944,2019-01-01T00:00:00Z,pitch
52.5085598,13.4822626,,Point,node/5598717948,2019-01-01T00:00:00Z,pitch
52.5079023,13.4695348,,Point,node/5659022957,2019-01-01T00:00:00Z,fitness_centre
52.5086794,13.4785096,,Point,node/5677646733,2019-01-01T00:00:00Z,pitch
52.5104887,13.4778917,,Point,node/5677721608,2019-01-01T00:00:00Z,pitch
52.4954573,13.5015733,,Point,node/5745180491,2019-01-01T00:00:00Z,pitch
52.4935373,13.5047802,,Point,node/5745194762,2019-01-01T00:00:00Z,pitch
52.4936062,13.5046483,,Point,node/5745194765,2019-01-01T00:00:00Z,pitch
52.5016867,13.5037841,,Point,node/5747117177,2019-01-01T00:00:00Z,playground
52.4738371,13.4671337,,Point,node/5760250263,2019-01-01T00:00:00Z,pitch
52.476686,13.4656264,,Point,node/5761728342,2019-01-01T00:00:00Z,pitch
52.4713097,13.4643476,,Point,node/5761981424,2019-01-01T00:00:00Z,pitch
52.4712819,13.4645327,,Point,node/5761981425,2019-01-01T00:00:00Z,pitch
52.4712445,13.464136,,Point,node/5761981437,2019-01-01T00:00:00Z,picnic_table
52.4714799,13.4643335,,Point,node/5761981488,2019-01-01T00:00:00Z,picnic_table
52.5015424,13.5016993,,Point,node/5779018019,2019-01-01T00:00:00Z,playground
52.4939387,13.5099406,,Point,node/5779283179,2019-01-01T00:00:00Z,picnic_table
52.4990372,13.4855721,,Point,node/5784137479,2019-01-01T00:00:00Z,pitch
52.499015,13.4857442,,Point,node/5784137480,2019-01-01T00:00:00Z,playground
52.5126061,13.4710859,,Point,node/5790207262,2019-01-01T00:00:00Z,escape_game
52.4995819,13.5298767,,Point,node/5826913180,2019-01-01T00:00:00Z,playground
52.4990988,13.4930414,,Point,node/5829422824,2019-01-01T00:00:00Z,pitch
52.499222,13.4930542,,Point,node/5829422829,2019-01-01T00:00:00Z,playground
52.4992238,13.4929278,,Point,node/5829422833,2019-01-01T00:00:00Z,playground
52.4991308,13.4930541,,Point,node/5829422834,2019-01-01T00:00:00Z,pitch
52.5040033,13.4919789,,Point,node/5829633761,2019-01-01T00:00:00Z,playground
52.5090432,13.5032928,,Point,node/5839766202,2019-01-01T00:00:00Z,pitch
52.5137415,13.4584137,,Point,node/5843722344,2019-01-01T00:00:00Z,garden
52.4725077,13.4527628,,Point,node/5856777137,2019-01-01T00:00:00Z,picnic_table
52.4723739,13.4528698,,Point,node/5856777139,2019-01-01T00:00:00Z,picnic_table
52.5020034,13.5057161,,Point,node/5859009108,2019-01-01T00:00:00Z,playground
52.5026215,13.5085724,,Point,node/5910139885,2019-01-01T00:00:00Z,playground
52.4718514,13.4902072,,Point,node/5911153085,2019-01-01T00:00:00Z,playground
52.4770167,13.4838164,,Point,node/5911153086,2019-01-01T00:00:00Z,playground
52.4759268,13.4838127,,Point,node/5911153185,2019-01-01T00:00:00Z,playground
52.5097924,13.4869624,,Point,node/5922449271,2019-01-01T00:00:00Z,playground
52.5424305,13.457591,,Point,node/5935666060,2019-01-01T00:00:00Z,pitch
52.5465731,13.4916482,,Point,node/6014182593,2019-01-01T00:00:00Z,pitch
52.5494257,13.477953,,Point,node/6014182594,2019-01-01T00:00:00Z,pitch
52.5142535,13.4571879,,Point,node/6019260564,2019-01-01T00:00:00Z,picnic_table
52.5142491,13.4572467,,Point,node/6019260565,2019-01-01T00:00:00Z,picnic_table
52.548955,13.4851462,,Point,node/6023777326,2019-01-01T00:00:00Z,pitch
52.5489578,13.4853353,,Point,node/6023786274,2019-01-01T00:00:00Z,pitch
52.4708175,13.4490119,,Point,node/6057267078,2019-01-01T00:00:00Z,pitch
52.4707823,13.449017,,Point,node/6057267082,2019-01-01T00:00:00Z,pitch
52.4721441,13.4491666,,Point,node/6064761759,2019-01-01T00:00:00Z,pitch
52.5177903,13.5032989,,Point,node/6070495699,2019-01-01T00:00:00Z,pitch
52.517321,13.5049908,,Point,node/6070495701,2019-01-01T00:00:00Z,pitch
52.5222378,13.5051562,,Point,node/6070521493,2019-01-01T00:00:00Z,picnic_table
52.5222234,13.5052251,,Point,node/6070521494,2019-01-01T00:00:00Z,picnic_table
52.5222548,13.505074,,Point,node/6070521496,2019-01-01T00:00:00Z,picnic_table
52.5200502,13.505751,,Point,node/6070611758,2019-01-01T00:00:00Z,picnic_table
52.5201571,13.505739,,Point,node/6070611760,2019-01-01T00:00:00Z,picnic_table
52.5122405,13.4931599,,Point,node/6088630704,2019-01-01T00:00:00Z,pitch
52.5185706,13.4916629,,Point,node/6089946650,2019-01-01T00:00:00Z,picnic_table
52.518608,13.4916648,,Point,node/6089946652,2019-01-01T00:00:00Z,picnic_table
52.555986,13.4614141,,Point,node/6127020600,2019-01-01T00:00:00Z,fitness_station
52.5304776,13.4617302,,Point,node/6141321914,2019-01-01T00:00:00Z,fitness_centre
52.4819673,13.5282112,,Point,node/6171061107,2019-01-01T00:00:00Z,picnic_table
52.4817929,13.529224,,Point,node/6171061179,2019-01-01T00:00:00Z,playground
52.4792052,13.5276541,,Point,node/6171087336,2019-01-01T00:00:00Z,playground
52.4758227,13.5324164,,Point,node/6171087340,2019-01-01T00:00:00Z,fitness_station
52.4985992,13.4434477,,Point,node/173944403,2019-01-01T00:00:00Z,playground
52.5129735,13.4201313,,Point,node/260050809,2019-01-01T00:00:00Z,hackerspace
52.5467638,13.4425034,,Point,node/277958277,2019-01-01T00:00:00Z,sports_centre
52.5410259,13.3612351,,Point,node/278214374,2019-01-01T00:00:00Z,pitch
52.5336423,13.4016366,,Point,node/298791704,2019-01-01T00:00:00Z,playground
52.4945212,13.4043253,,Point,node/312699190,2019-01-01T00:00:00Z,swimming_pool
52.5313803,13.4251219,,Point,node/315240798,2019-01-01T00:00:00Z,sports_centre
52.5218457,13.4223562,,Point,node/320943664,2019-01-01T00:00:00Z,playground
52.521899,13.4207517,,Point,node/320943667,2019-01-01T00:00:00Z,playground
52.5208996,13.4279211,,Point,node/320952198,2019-01-01T00:00:00Z,playground
52.5156849,13.4246178,,Point,node/326807347,2019-01-01T00:00:00Z,playground
52.5184301,13.4262685,,Point,node/326816053,2019-01-01T00:00:00Z,dance
52.4933653,13.3793312,,Point,node/333419912,2019-01-01T00:00:00Z,club
52.5102304,13.414755,,Point,node/336311704,2019-01-01T00:00:00Z,pitch
52.531538,13.4087881,,Point,node/339311962,2019-01-01T00:00:00Z,pitch
52.5338474,13.4086407,,Point,node/348012620,2019-01-01T00:00:00Z,pitch
52.5399847,13.4444702,,Point,node/365811063,2019-01-01T00:00:00Z,playground
52.4863916,13.3790253,,Point,node/401579093,2019-01-01T00:00:00Z,pitch
52.4862328,13.3790193,,Point,node/401579099,2019-01-01T00:00:00Z,pitch
52.5074247,13.4221092,,Point,node/429739180,2019-01-01T00:00:00Z,sports_centre
52.4782837,13.4394641,,Point,node/441734608,2019-01-01T00:00:00Z,adult_gaming_centre
52.4845757,13.3787456,,Point,node/446364437,2019-01-01T00:00:00Z,pitch
52.4713811,13.4411253,,Point,node/448809597,2019-01-01T00:00:00Z,adult_gaming_center
52.5582907,13.4056446,,Point,node/454172374,2019-01-01T00:00:00Z,playground
52.5583542,13.4046123,,Point,node/454172375,2019-01-01T00:00:00Z,playground
52.5414157,13.361145,,Point,node/530715937,2019-01-01T00:00:00Z,pitch
52.5413044,13.3612425,,Point,node/530715938,2019-01-01T00:00:00Z,pitch
52.5415903,13.360724,,Point,node/530715940,2019-01-01T00:00:00Z,pitch
52.5427664,13.3597792,,Point,node/530715942,2019-01-01T00:00:00Z,pitch
52.5428016,13.3595966,,Point,node/530715943,2019-01-01T00:00:00Z,pitch
52.5274053,13.4087033,,Point,node/567837379,2019-01-01T00:00:00Z,pitch
52.527369,13.4088358,,Point,node/567837387,2019-01-01T00:00:00Z,pitch
52.4964457,13.4221664,,Point,node/638751846,2019-01-01T00:00:00Z,sports_centre
52.5357842,13.4203504,,Point,node/648770599,2019-01-01T00:00:00Z,sauna
52.5304171,13.3955674,,Point,node/659386302,2019-01-01T00:00:00Z,playground
52.5306075,13.3958348,,Point,node/659386316,2019-01-01T00:00:00Z,playground
52.5011893,13.3814015,,Point,node/661054568,2019-01-01T00:00:00Z,sauna
52.5265201,13.4263314,,Point,node/663316234,2019-01-01T00:00:00Z,playground
52.5025311,13.4179188,,Point,node/667482304,2019-01-01T00:00:00Z,pitch
52.5307652,13.3779212,,Point,node/673868038,2019-01-01T00:00:00Z,park
52.5579941,13.4205637,,Point,node/676196846,2019-01-01T00:00:00Z,playground
52.5491996,13.3622243,,Point,node/678938040,2019-01-01T00:00:00Z,pitch
52.526722,13.445566,,Point,node/691281124,2019-01-01T00:00:00Z,sauna
52.4905914,13.4238529,,Point,node/691297105,2019-01-01T00:00:00Z,sauna
52.47925,13.4400214,,Point,node/693813661,2019-01-01T00:00:00Z,sauna
52.5473131,13.3722193,,Point,node/705023612,2019-01-01T00:00:00Z,pitch
52.5473768,13.3722529,,Point,node/705023615,2019-01-01T00:00:00Z,pitch
52.5015484,13.3689042,,Point,node/712283888,2019-01-01T00:00:00Z,sauna
52.5524013,13.3867693,,Point,node/720721485,2019-01-01T00:00:00Z,pitch
52.4969671,13.3681736,,Point,node/721749889,2019-01-01T00:00:00Z,pitch
52.4798653,13.4083302,,Point,node/731644234,2019-01-01T00:00:00Z,pitch
52.503551,13.4215991,,Point,node/798553363,2019-01-01T00:00:00Z,pitch
52.5472284,13.3672789,,Point,node/854429329,2019-01-01T00:00:00Z,pitch
52.5473631,13.367679,,Point,node/854443431,2019-01-01T00:00:00Z,playground
52.5007124,13.4178412,,Point,node/871572115,2019-01-01T00:00:00Z,dance
52.4995574,13.4174361,,Point,node/872308135,2019-01-01T00:00:00Z,adult_gaming_centre
52.5031206,13.4132244,,Point,node/874356018,2019-01-01T00:00:00Z,playground
52.5123239,13.3909088,,Point,node/879311582,2019-01-01T00:00:00Z,sports_centre
52.536244,13.3989044,,Point,node/913133075,2019-01-01T00:00:00Z,sports_centre
52.4916174,13.4081628,,Point,node/930274482,2019-01-01T00:00:00Z,pitch
52.491656,13.4079935,,Point,node/930274484,2019-01-01T00:00:00Z,pitch
52.491655,13.4127888,,Point,node/941388579,2019-01-01T00:00:00Z,pitch
52.4927563,13.4142438,,Point,node/958096426,2019-01-01T00:00:00Z,sports_centre
52.5054221,13.3674272,,Point,node/986525060,2019-01-01T00:00:00Z,sports_centre
52.4862781,13.42158,,Point,node/999217026,2019-01-01T00:00:00Z,sports_centre
52.4912216,13.4078495,,Point,node/1029439645,2019-01-01T00:00:00Z,pitch
52.5308366,13.4073832,,Point,node/1079584678,2019-01-01T00:00:00Z,hackerspace
52.497796,13.4085121,,Point,node/1092222350,2019-01-01T00:00:00Z,playground
52.4794909,13.4327678,,Point,node/1111632078,2019-01-01T00:00:00Z,sports_centre
52.5496432,13.4147198,,Point,node/1120057604,2019-01-01T00:00:00Z,fitness_centre
52.5282035,13.4439617,,Point,node/1141307305,2019-01-01T00:00:00Z,fitness_station
52.5301698,13.4424899,,Point,node/1141307313,2019-01-01T00:00:00Z,fitness_station
52.5303223,13.4414754,,Point,node/1141307322,2019-01-01T00:00:00Z,fitness_station
52.5303423,13.4419502,,Point,node/1141307328,2019-01-01T00:00:00Z,fitness_station
52.5278685,13.4434325,,Point,node/1141307351,2019-01-01T00:00:00Z,fitness_station
52.5300721,13.4426471,,Point,node/1141307360,2019-01-01T00:00:00Z,fitness_station
52.5295651,13.4435148,,Point,node/1141307364,2019-01-01T00:00:00Z,fitness_station
52.5276131,13.4403316,,Point,node/1141307369,2019-01-01T00:00:00Z,fitness_station
52.5273286,13.4406595,,Point,node/1141307396,2019-01-01T00:00:00Z,fitness_station
52.5282828,13.4443286,,Point,node/1141307404,2019-01-01T00:00:00Z,fitness_station
52.5409479,13.4260017,,Point,node/1150762474,2019-01-01T00:00:00Z,sauna
52.5269019,13.365276,,Point,node/1214981277,2019-01-01T00:00:00Z,playground
52.52695,13.403686,,Point,node/1216686958,2019-01-01T00:00:00Z,pitch
52.4963063,13.4449243,,Point,node/1220019281,2019-01-01T00:00:00Z,playground
52.4964662,13.4435349,,Point,node/1220019321,2019-01-01T00:00:00Z,playground
52.4960449,13.444946,,Point,node/1220019323,2019-01-01T00:00:00Z,playground
52.5573727,13.3638597,,Point,node/1223849541,2019-01-01T00:00:00Z,sports_centre
52.4957978,13.4071013,,Point,node/1226691195,2019-01-01T00:00:00Z,marina
52.5141626,13.4410692,,Point,node/1244905553,2019-01-01T00:00:00Z,playground
52.5122214,13.4071852,,Point,node/1251071266,2019-01-01T00:00:00Z,playground
52.5129482,13.4409043,,Point,node/1270475988,2019-01-01T00:00:00Z,fitness_centre
52.5405862,13.3600377,,Point,node/1270522311,2019-01-01T00:00:00Z,playground
52.5189379,13.4456175,,Point,node/1270906099,2019-01-01T00:00:00Z,pitch
52.496023,13.4264628,,Point,node/1289504974,2019-01-01T00:00:00Z,playground
52.5328967,13.4055367,,Point,node/1296278850,2019-01-01T00:00:00Z,playground
52.5057824,13.3904893,,Point,node/1327385266,2019-01-01T00:00:00Z,amusement_arcade
52.5488111,13.4457317,,Point,node/1347997467,2019-01-01T00:00:00Z,playground
52.5518852,13.4209851,,Point,node/1352712367,2019-01-01T00:00:00Z,pitch
52.5343774,13.4348561,,Point,node/1357151817,2019-01-01T00:00:00Z,playground
52.555697,13.392316,,Point,node/1385789341,2019-01-01T00:00:00Z,pitch
52.5576594,13.3913874,,Point,node/1385790164,2019-01-01T00:00:00Z,pitch
52.5572952,13.3848303,,Point,node/1385791775,2019-01-01T00:00:00Z,pitch
52.5352067,13.4238964,,Point,node/1395920519,2019-01-01T00:00:00Z,pitch
52.5356006,13.4253115,,Point,node/1395920644,2019-01-01T00:00:00Z,pitch
52.5356568,13.4251446,,Point,node/1395920659,2019-01-01T00:00:00Z,pitch
52.5247851,13.3608911,,Point,node/1399630421,2019-01-01T00:00:00Z,pitch
52.4800435,13.4283702,,Point,node/1413044139,2019-01-01T00:00:00Z,playground
52.5328142,13.394708,,Point,node/1433730011,2019-01-01T00:00:00Z,playground
52.5022665,13.4420247,,Point,node/1435371115,2019-01-01T00:00:00Z,playground
52.4887846,13.4292115,,Point,node/1437366915,2019-01-01T00:00:00Z,pitch
52.5183408,13.4167032,,Point,node/1438455119,2019-01-01T00:00:00Z,sports_centre
52.4943333,13.4223867,,Point,node/1447900796,2019-01-01T00:00:00Z,pitch
52.5351514,13.4240604,,Point,node/1453573190,2019-01-01T00:00:00Z,pitch
52.5352569,13.4237474,,Point,node/1453573191,2019-01-01T00:00:00Z,pitch
52.4894442,13.4255993,,Point,node/1453591949,2019-01-01T00:00:00Z,dance
52.5040476,13.3922746,,Point,node/1457107228,2019-01-01T00:00:00Z,playground
52.5537674,13.3604139,,Point,node/1457608587,2019-01-01T00:00:00Z,fitness_centre
52.5519892,13.4454335,,Point,node/1460112867,2019-01-01T00:00:00Z,pitch
52.5515239,13.4450215,,Point,node/1460290430,2019-01-01T00:00:00Z,halfpipe
52.5516425,13.445064,,Point,node/1461097283,2019-01-01T00:00:00Z,pitch
52.4934118,13.3886695,,Point,node/1470020226,2019-01-01T00:00:00Z,sports_centre
52.4839693,13.3904579,,Point,node/1471338897,2019-01-01T00:00:00Z,dance
52.5451106,13.3735356,,Point,node/1484922347,2019-01-01T00:00:00Z,dance
52.5028375,13.4409547,,Point,node/1488563577,2019-01-01T00:00:00Z,dance
52.4942648,13.4314427,,Point,node/1526071940,2019-01-01T00:00:00Z,pitch
52.4943089,13.4315065,,Point,node/1526071941,2019-01-01T00:00:00Z,pitch
52.5436782,13.3746461,,Point,node/1550422326,2019-01-01T00:00:00Z,hackerspace
52.5278004,13.4117295,,Point,node/1583796957,2019-01-01T00:00:00Z,pitch
52.5379509,13.4222471,,Point,node/1588437714,2019-01-01T00:00:00Z,pitch
52.4897726,13.3930155,,Point,node/1610111889,2019-01-01T00:00:00Z,sports_centre
52.5511106,13.4226419,,Point,node/1614430131,2019-01-01T00:00:00Z,pitch
52.5413711,13.4202063,,Point,node/1615001348,2019-01-01T00:00:00Z,pitch
52.5007558,13.4414613,,Point,node/1667559178,2019-01-01T00:00:00Z,music_venue
52.5445421,13.421864,,Point,node/1718586745,2019-01-01T00:00:00Z,pitch
52.5444646,13.4220913,,Point,node/1718586746,2019-01-01T00:00:00Z,pitch
52.5406023,13.4233177,,Point,node/1718586747,2019-01-01T00:00:00Z,pitch
52.5405725,13.423304,,Point,node/1718586749,2019-01-01T00:00:00Z,pitch
52.5547048,13.3732452,,Point,node/1731676707,2019-01-01T00:00:00Z,playground
52.547439,13.3846814,,Point,node/1747426713,2019-01-01T00:00:00Z,sports_centre
52.5153195,13.4465543,,Point,node/1762950875,2019-01-01T00:00:00Z,playground
52.5488258,13.4425997,,Point,node/1768038924,2019-01-01T00:00:00Z,playground
52.4908635,13.4058469,,Point,node/1769380309,2019-01-01T00:00:00Z,pitch
52.4930807,13.4206944,,Point,node/1769380387,2019-01-01T00:00:00Z,pitch
52.4932759,13.4193105,,Point,node/1769380413,2019-01-01T00:00:00Z,pitch
52.4946122,13.4072403,,Point,node/1769380521,2019-01-01T00:00:00Z,pitch
52.5279952,13.3980193,,Point,node/1773642934,2019-01-01T00:00:00Z,playground
52.5435889,13.3794796,,Point,node/1779043947,2019-01-01T00:00:00Z,playground
52.5354237,13.4404979,,Point,node/1782302622,2019-01-01T00:00:00Z,playground
52.5088111,13.387165,,Point,node/1786351999,2019-01-01T00:00:00Z,arena
52.5436634,13.4145598,,Point,node/1796748286,2019-01-01T00:00:00Z,pitch
52.5053334,13.3905438,,Point,node/1814134265,2019-01-01T00:00:00Z,amusement_arcade
52.5064955,13.3907088,,Point,node/1814233181,2019-01-01T00:00:00Z,adult_gaming_centre
52.5228489,13.3989715,,Point,node/1814665855,2019-01-01T00:00:00Z,sports_centre
52.5277833,13.4031487,,Point,node/1814665856,2019-01-01T00:00:00Z,sports_centre
52.5203424,13.3884666,,Point,node/1814675572,2019-01-01T00:00:00Z,sports_centre
52.4940043,13.3816269,,Point,node/1826487209,2019-01-01T00:00:00Z,pitch
52.4941058,13.3816835,,Point,node/1826487215,2019-01-01T00:00:00Z,pitch
52.5153909,13.4392385,,Point,node/1836347891,2019-01-01T00:00:00Z,playground
52.4872356,13.435008,,Point,node/1845276845,2019-01-01T00:00:00Z,pitch
52.4913117,13.4386628,,Point,node/1848372509,2019-01-01T00:00:00Z,pitch
52.4805531,13.4172529,,Point,node/1854035949,2019-01-01T00:00:00Z,pitch
52.4834167,13.4203457,,Point,node/1855564849,2019-01-01T00:00:00Z,pitch
52.5335073,13.4329719,,Point,node/1863556827,2019-01-01T00:00:00Z,playground
52.5301723,13.4352732,,Point,node/1863556847,2019-01-01T00:00:00Z,playground
52.539886,13.408631,,Point,node/1881054375,2019-01-01T00:00:00Z,playground
52.536917,13.4053177,,Point,node/1882969580,2019-01-01T00:00:00Z,playground
52.4883439,13.4391468,,Point,node/1894412199,2019-01-01T00:00:00Z,pitch
52.4883902,13.4390798,,Point,node/1894412212,2019-01-01T00:00:00Z,pitch
52.4884435,13.4389854,,Point,node/1894412218,2019-01-01T00:00:00Z,pitch
52.5399898,13.3863352,,Point,node/1898294864,2019-01-01T00:00:00Z,pitch
52.5400796,13.3862677,,Point,node/1898294866,2019-01-01T00:00:00Z,pitch
52.5271458,13.4036508,,Point,node/1904194278,2019-01-01T00:00:00Z,playground
52.533418,13.397117,,Point,node/1907149897,2019-01-01T00:00:00Z,playground
52.4875006,13.3613567,,Point,node/1914079546,2019-01-01T00:00:00Z,sports_centre
52.4842868,13.3618779,,Point,node/1914080779,2019-01-01T00:00:00Z,sports_centre
52.4903646,13.3693643,,Point,node/1914081866,2019-01-01T00:00:00Z,sports_centre
52.488898,13.3873151,,Point,node/1918476296,2019-01-01T00:00:00Z,sports_centre
52.527044,13.390878,,Point,node/1918480806,2019-01-01T00:00:00Z,sports_centre
52.5322268,13.380451,,Point,node/1918482388,2019-01-01T00:00:00Z,sports_centre
52.5316773,13.3993936,,Point,node/1918483212,2019-01-01T00:00:00Z,sports_centre
52.5336138,13.4070379,,Point,node/1918483826,2019-01-01T00:00:00Z,sports_centre
52.5382968,13.4115836,,Point,node/1918485642,2019-01-01T00:00:00Z,sports_centre
52.5392911,13.4131216,,Point,node/1918485997,2019-01-01T00:00:00Z,sports_centre
52.5395753,13.4135412,,Point,node/1918486517,2019-01-01T00:00:00Z,sports_centre
52.5464752,13.4161267,,Point,node/1918487036,2019-01-01T00:00:00Z,sports_centre
52.5467025,13.420557,,Point,node/1918487574,2019-01-01T00:00:00Z,sports_centre
52.5529818,13.3802493,,Point,node/1918491864,2019-01-01T00:00:00Z,sports_centre
52.5319166,13.429726,,Point,node/1918493379,2019-01-01T00:00:00Z,sports_centre
52.5182348,13.4397386,,Point,node/1918511544,2019-01-01T00:00:00Z,sports_centre
52.5046545,13.4296632,,Point,node/1918515872,2019-01-01T00:00:00Z,sports_centre
52.500867,13.4159323,,Point,node/1918519134,2019-01-01T00:00:00Z,sports_centre
52.5020611,13.4139305,,Point,node/1918520393,2019-01-01T00:00:00Z,sports_centre
52.4839961,13.4177491,,Point,node/1967301191,2019-01-01T00:00:00Z,pitch
52.489166,13.365328,,Point,node/1969213797,2019-01-01T00:00:00Z,sports_centre
52.5447589,13.3962482,,Point,node/2008623772,2019-01-01T00:00:00Z,playground
52.5308973,13.4209526,,Point,node/2008716702,2019-01-01T00:00:00Z,playground
52.5306852,13.421945,,Point,node/2008716703,2019-01-01T00:00:00Z,playground
52.4840367,13.3749126,,Point,node/2031432302,2019-01-01T00:00:00Z,playground
52.4840848,13.37604,,Point,node/2031432306,2019-01-01T00:00:00Z,playground
52.4793418,13.3618632,,Point,node/2032575811,2019-01-01T00:00:00Z,pitch
52.5531063,13.3614293,,Point,node/2047311677,2019-01-01T00:00:00Z,sports_centre
52.5002988,13.4303905,,Point,node/2093603867,2019-01-01T00:00:00Z,pitch
52.4867416,13.4177887,,Point,node/2099738865,2019-01-01T00:00:00Z,pitch
52.5578819,13.4435633,,Point,node/2109552890,2019-01-01T00:00:00Z,playground
52.4937309,13.3877605,,Point,node/2114030856,2019-01-01T00:00:00Z,sauna
52.5348405,13.4118414,,Point,node/2115582888,2019-01-01T00:00:00Z,sports_centre
52.5440742,13.3719861,,Point,node/2127418453,2019-01-01T00:00:00Z,sports_centre
52.4900976,13.4102618,,Point,node/2140186959,2019-01-01T00:00:00Z,dance
52.5000584,13.4348515,,Point,node/2147941967,2019-01-01T00:00:00Z,music_venue
52.4938096,13.446247,,Point,node/2179605491,2019-01-01T00:00:00Z,pitch
52.5304128,13.4148097,,Point,node/2265820009,2019-01-01T00:00:00Z,playground
52.4887911,13.423319,,Point,node/2287794608,2019-01-01T00:00:00Z,amusement_arcade
52.5472174,13.3671856,,Point,node/2298929304,2019-01-01T00:00:00Z,pitch
52.4972754,13.3714929,,Point,node/2304772625,2019-01-01T00:00:00Z,playground
52.4982975,13.3709672,,Point,node/2304772628,2019-01-01T00:00:00Z,playground
52.551422,13.3632973,,Point,node/2308657305,2019-01-01T00:00:00Z,pitch
52.5318854,13.4296923,,Point,node/2329751488,2019-01-01T00:00:00Z,sports_centre
52.5031418,13.3705809,,Point,node/2333230671,2019-01-01T00:00:00Z,playground
52.4969026,13.4352664,,Point,node/2360613300,2019-01-01T00:00:00Z,playground
52.4942145,13.3786198,,Point,node/2374598867,2019-01-01T00:00:00Z,playground
52.4807357,13.4401178,,Point,node/2398350940,2019-01-01T00:00:00Z,pitch
52.4831468,13.4460591,,Point,node/2398350941,2019-01-01T00:00:00Z,pitch
52.4831787,13.4459837,,Point,node/2398350942,2019-01-01T00:00:00Z,pitch
52.530506,13.413411,,Point,node/2419879256,2019-01-01T00:00:00Z,sports_centre
52.5341477,13.3599323,,Point,node/2428418062,2019-01-01T00:00:00Z,pitch
52.5565168,13.431183,,Point,node/2429294673,2019-01-01T00:00:00Z,playground
52.4953419,13.4201449,,Point,node/2445179072,2019-01-01T00:00:00Z,fitness_centre
52.5524358,13.3635494,,Point,node/2463405408,2019-01-01T00:00:00Z,pitch
52.5049414,13.4039735,,Point,node/2468915225,2019-01-01T00:00:00Z,playground
52.5049771,13.400616,,Point,node/2468915226,2019-01-01T00:00:00Z,playground
52.5051482,13.4032044,,Point,node/2468915227,2019-01-01T00:00:00Z,playground
52.5053907,13.4022562,,Point,node/2468915228,2019-01-01T00:00:00Z,playground
52.500478,13.3997811,,Point,node/2469854979,2019-01-01T00:00:00Z,playground
52.50083,13.3990583,,Point,node/2469854982,2019-01-01T00:00:00Z,playground
52.50127,13.3992627,,Point,node/2469854989,2019-01-01T00:00:00Z,playground
52.5013337,13.4002896,,Point,node/2469854990,2019-01-01T00:00:00Z,playground
52.5038522,13.4035546,,Point,node/2469855040,2019-01-01T00:00:00Z,playground
52.5042436,13.4021887,,Point,node/2469855050,2019-01-01T00:00:00Z,playground
52.4774616,13.4242377,,Point,node/2477046562,2019-01-01T00:00:00Z,fitness_centre
52.5007231,13.3663911,,Point,node/2481751818,2019-01-01T00:00:00Z,playground
52.4907694,13.379104,,Point,node/2483030293,2019-01-01T00:00:00Z,dance
52.5401232,13.4352708,,Point,node/2525388470,2019-01-01T00:00:00Z,playground
52.4708296,13.4411914,,Point,node/2541047698,2019-01-01T00:00:00Z,adult_gaming_center
52.4957749,13.4391911,,Point,node/2549880590,2019-01-01T00:00:00Z,pitch
52.4951727,13.3671561,,Point,node/2572066173,2019-01-01T00:00:00Z,fitness_centre
52.4887512,13.3714265,,Point,node/2580926029,2019-01-01T00:00:00Z,pitch
52.4887091,13.3714275,,Point,node/2580926030,2019-01-01T00:00:00Z,pitch
52.5032565,13.3655045,,Point,node/2581112668,2019-01-01T00:00:00Z,adult_gaming_centre
52.4984197,13.433558,,Point,node/2634937998,2019-01-01T00:00:00Z,miniature_golf
52.4794081,13.4189959,,Point,node/2641805244,2019-01-01T00:00:00Z,sports_centre
52.5029734,13.407743,,Point,node/2657573291,2019-01-01T00:00:00Z,sports_centre
52.5201171,13.4268702,,Point,node/2694561591,2019-01-01T00:00:00Z,playground
